"respondente_id","categoria","item","ano_pesquisa"
"62mqqe5kotd1y5wf1dse62mqqe6b3pxh","criterio_escolha","Remuneração/Salário","2023"
"62mqqe5kotd1y5wf1dse62mqqe6b3pxh","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ycuzt25yx841e2hdcygyycuztjsmnie3","criterio_escolha","Remuneração/Salário","2023"
"ycuzt25yx841e2hdcygyycuztjsmnie3","criterio_escolha","Propósito do trabalho/empresa","2023"
"ycuzt25yx841e2hdcygyycuztjsmnie3","criterio_escolha","Aprendizado/referências na área","2023"
"cciifoh80lgi70xlplqcciif11oylxni","criterio_escolha","Remuneração/Salário","2023"
"cciifoh80lgi70xlplqcciif11oylxni","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"cciifoh80lgi70xlplqcciif11oylxni","criterio_escolha","Plano de carreira","2023"
"as6w1tno47hv3z6387as6w1tovue61ku","criterio_escolha","Remuneração/Salário","2023"
"as6w1tno47hv3z6387as6w1tovue61ku","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"as6w1tno47hv3z6387as6w1tovue61ku","criterio_escolha","Plano de carreira","2023"
"7rhlplw0kudv4joj7rhlplvl61t7o51n","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"7rhlplw0kudv4joj7rhlplvl61t7o51n","criterio_escolha","Aprendizado/referências na área","2023"
"7rhlplw0kudv4joj7rhlplvl61t7o51n","criterio_escolha","Maturidade em tecnologia/dados","2023"
"30kv0wcwroseb6hnl30kv92gbl00js7a","criterio_escolha","Remuneração/Salário","2023"
"30kv0wcwroseb6hnl30kv92gbl00js7a","criterio_escolha","Benefícios","2023"
"30kv0wcwroseb6hnl30kv92gbl00js7a","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"i6fnsyl4ugap1i6bvf76pitntl9gxsig","criterio_escolha","Remuneração/Salário","2023"
"i6fnsyl4ugap1i6bvf76pitntl9gxsig","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"i6fnsyl4ugap1i6bvf76pitntl9gxsig","criterio_escolha","Maturidade em tecnologia/dados","2023"
"9zouw8vl9248rgbnc4f9zouweblbz88v","criterio_escolha","Remuneração/Salário","2023"
"9zouw8vl9248rgbnc4f9zouweblbz88v","criterio_escolha","Benefícios","2023"
"9zouw8vl9248rgbnc4f9zouweblbz88v","criterio_escolha","Plano de carreira","2023"
"zcyc1j485lj5idnnpnzcyc1j4ghftmhm","criterio_escolha","Aprendizado/referências na área","2023"
"jk6d3jpxf063303jk6dicedkryaq5l1j","criterio_escolha","Propósito do trabalho/empresa","2023"
"jk6d3jpxf063303jk6dicedkryaq5l1j","criterio_escolha","Plano de carreira","2023"
"jk6d3jpxf063303jk6dicedkryaq5l1j","criterio_escolha","Maturidade em tecnologia/dados","2023"
"hzppl0nzazoe88zdbnfwhzpp7usjr890","criterio_escolha","Remuneração/Salário","2023"
"hzppl0nzazoe88zdbnfwhzpp7usjr890","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"hzppl0nzazoe88zdbnfwhzpp7usjr890","criterio_escolha","Plano de carreira","2023"
"a18xcdeivstv1tfmc96a18xcdefqstlm","criterio_escolha","Remuneração/Salário","2023"
"a18xcdeivstv1tfmc96a18xcdefqstlm","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"a18xcdeivstv1tfmc96a18xcdefqstlm","criterio_escolha","Plano de carreira","2023"
"h8b4r7mx3eqx69p48h8b4rxe6gyyzwcs","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"h8b4r7mx3eqx69p48h8b4rxe6gyyzwcs","criterio_escolha","Aprendizado/referências na área","2023"
"h8b4r7mx3eqx69p48h8b4rxe6gyyzwcs","criterio_escolha","Maturidade em tecnologia/dados","2023"
"fpzm378xa1rib8p8a6qefpzm3au5dr35","criterio_escolha","Remuneração/Salário","2023"
"fpzm378xa1rib8p8a6qefpzm3au5dr35","criterio_escolha","Benefícios","2023"
"fpzm378xa1rib8p8a6qefpzm3au5dr35","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"utf8rllkbwbo51d1zdwpv3utf8rllu8h","criterio_escolha","Remuneração/Salário","2023"
"utf8rllkbwbo51d1zdwpv3utf8rllu8h","criterio_escolha","Propósito do trabalho/empresa","2023"
"utf8rllkbwbo51d1zdwpv3utf8rllu8h","criterio_escolha","Plano de carreira","2023"
"t5dbsdws0lvrvobj3l0tt5dbsm568zpw","criterio_escolha","Plano de carreira","2023"
"23iu3s3y4l8xfvz423iu3oua9rubcpmt","criterio_escolha","Remuneração/Salário","2023"
"23iu3s3y4l8xfvz423iu3oua9rubcpmt","criterio_escolha","Ambiente e clima de trabalho","2023"
"23iu3s3y4l8xfvz423iu3oua9rubcpmt","criterio_escolha","Plano de carreira","2023"
"mco13y1vkhp4w6xszm0wqamco13y16y3","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"mco13y1vkhp4w6xszm0wqamco13y16y3","criterio_escolha","Aprendizado/referências na área","2023"
"mco13y1vkhp4w6xszm0wqamco13y16y3","criterio_escolha","Plano de carreira","2023"
"2kldq79vuec8wi2klry5lrd2fus3ibv8","criterio_escolha","Remuneração/Salário","2023"
"2kldq79vuec8wi2klry5lrd2fus3ibv8","criterio_escolha","Benefícios","2023"
"2kldq79vuec8wi2klry5lrd2fus3ibv8","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"m3ilnoz7dpuzrmiradmz95tpi4gm3iln","criterio_escolha","Benefícios","2023"
"m3ilnoz7dpuzrmiradmz95tpi4gm3iln","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"m3ilnoz7dpuzrmiradmz95tpi4gm3iln","criterio_escolha","Plano de carreira","2023"
"oztya6uun6puoztyasqdxc2dfxulqf4s","criterio_escolha","Remuneração/Salário","2023"
"oztya6uun6puoztyasqdxc2dfxulqf4s","criterio_escolha","Benefícios","2023"
"oztya6uun6puoztyasqdxc2dfxulqf4s","criterio_escolha","Maturidade em tecnologia/dados","2023"
"6be7c4tr9x7rc5mid46be7ckhf10eea5","criterio_escolha","Remuneração/Salário","2023"
"6be7c4tr9x7rc5mid46be7ckhf10eea5","criterio_escolha","Benefícios","2023"
"6be7c4tr9x7rc5mid46be7ckhf10eea5","criterio_escolha","Plano de carreira","2023"
"mskkwafnnmtdofvamskk4qepi48vs7mw","criterio_escolha","Remuneração/Salário","2023"
"mskkwafnnmtdofvamskk4qepi48vs7mw","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"mskkwafnnmtdofvamskk4qepi48vs7mw","criterio_escolha","Ambiente e clima de trabalho","2023"
"cuhgvpvxgocu209vl1qm02d6znwzj7ym","criterio_escolha","Remuneração/Salário","2023"
"ffwcl8e07h45gffwclbw7g30pfafd90c","criterio_escolha","Remuneração/Salário","2023"
"ffwcl8e07h45gffwclbw7g30pfafd90c","criterio_escolha","Benefícios","2023"
"ffwcl8e07h45gffwclbw7g30pfafd90c","criterio_escolha","Qualidade dos gestores/líderes","2023"
"a8845xbcmkztjyoyua88451ha8jjgyu8","criterio_escolha","Remuneração/Salário","2023"
"a8845xbcmkztjyoyua88451ha8jjgyu8","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"a8845xbcmkztjyoyua88451ha8jjgyu8","criterio_escolha","Ambiente e clima de trabalho","2023"
"4f9ouaq1h8seofjzhk4f9ou70a386pt6","criterio_escolha","Remuneração/Salário","2023"
"4f9ouaq1h8seofjzhk4f9ou70a386pt6","criterio_escolha","Benefícios","2023"
"4f9ouaq1h8seofjzhk4f9ou70a386pt6","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"43znhwolx5fiqdi4wm4q3c843znhprde","criterio_escolha","Remuneração/Salário","2023"
"43znhwolx5fiqdi4wm4q3c843znhprde","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"43znhwolx5fiqdi4wm4q3c843znhprde","criterio_escolha","Maturidade em tecnologia/dados","2023"
"ddldqkvkftf2xe7tawddldqkvkalxgje","criterio_escolha","Remuneração/Salário","2023"
"ddldqkvkftf2xe7tawddldqkvkalxgje","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ddldqkvkftf2xe7tawddldqkvkalxgje","criterio_escolha","Ambiente e clima de trabalho","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","criterio_escolha","Remuneração/Salário","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"u80bwz9naa400e8lnsu80bwgnjbjrfz9","criterio_escolha","Ambiente e clima de trabalho","2023"
"m2j5vxl735207wwm26frcguqng1rkswt","criterio_escolha","Plano de carreira","2023"
"a8dgubr6gzwbea8ops0o9ra8dgubr6vx","criterio_escolha","Remuneração/Salário","2023"
"a8dgubr6gzwbea8ops0o9ra8dgubr6vx","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"a8dgubr6gzwbea8ops0o9ra8dgubr6vx","criterio_escolha","Plano de carreira","2023"
"dihbkt50h7bez59kddihbk5hhz0oy7jn","criterio_escolha","Remuneração/Salário","2023"
"dihbkt50h7bez59kddihbk5hhz0oy7jn","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"dihbkt50h7bez59kddihbk5hhz0oy7jn","criterio_escolha","Plano de carreira","2023"
"o734vc67qab45so734vblkfyxboiblgg","criterio_escolha","Remuneração/Salário","2023"
"o734vc67qab45so734vblkfyxboiblgg","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"o734vc67qab45so734vblkfyxboiblgg","criterio_escolha","Aprendizado/referências na área","2023"
"jzsq005n1rwjg5vno4ngjzsq00nh1j4a","criterio_escolha","Remuneração/Salário","2023"
"jzsq005n1rwjg5vno4ngjzsq00nh1j4a","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"jzsq005n1rwjg5vno4ngjzsq00nh1j4a","criterio_escolha","Plano de carreira","2023"
"p9gmmgj3ipc9xvp9gmmi0d9saxligz14","criterio_escolha","Remuneração/Salário","2023"
"p9gmmgj3ipc9xvp9gmmi0d9saxligz14","criterio_escolha","Ambiente e clima de trabalho","2023"
"p9gmmgj3ipc9xvp9gmmi0d9saxligz14","criterio_escolha","Plano de carreira","2023"
"4r3p7n3wm8ry4j4r5evu0mjcgr44g5ev","criterio_escolha","Plano de carreira","2023"
"4r3p7n3wm8ry4j4r5evu0mjcgr44g5ev","criterio_escolha","Qualidade dos gestores/líderes","2023"
"4r3p7n3wm8ry4j4r5evu0mjcgr44g5ev","criterio_escolha","Reputação no mercado","2023"
"lx4k03ynxhgjpio7hs904llx4k03yiip","criterio_escolha","Remuneração/Salário","2023"
"lx4k03ynxhgjpio7hs904llx4k03yiip","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"lx4k03ynxhgjpio7hs904llx4k03yiip","criterio_escolha","Aprendizado/referências na área","2023"
"io4dkdsq5846b0f0uio4dklv55irps4s","criterio_escolha","Remuneração/Salário","2023"
"io4dkdsq5846b0f0uio4dklv55irps4s","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"io4dkdsq5846b0f0uio4dklv55irps4s","criterio_escolha","Aprendizado/referências na área","2023"
"uf5wlo4mzaw2nsd2uf5w7xhf0u9cac8a","criterio_escolha","Remuneração/Salário","2023"
"uf5wlo4mzaw2nsd2uf5w7xhf0u9cac8a","criterio_escolha","Benefícios","2023"
"uf5wlo4mzaw2nsd2uf5w7xhf0u9cac8a","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"4mkenv3wf3z7yos4m6zi4hjyeo64f8pm","criterio_escolha","Remuneração/Salário","2023"
"4mkenv3wf3z7yos4m6zi4hjyeo64f8pm","criterio_escolha","Plano de carreira","2023"
"4mkenv3wf3z7yos4m6zi4hjyeo64f8pm","criterio_escolha","Qualidade dos gestores/líderes","2023"
"fkf9bwxuwgtlugvj3i4uskutfkf9bwxu","criterio_escolha","Remuneração/Salário","2023"
"fkf9bwxuwgtlugvj3i4uskutfkf9bwxu","criterio_escolha","Propósito do trabalho/empresa","2023"
"fkf9bwxuwgtlugvj3i4uskutfkf9bwxu","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"xs55axvup182ef80cmxs55ml4bvg3tsd","criterio_escolha","Remuneração/Salário","2023"
"xs55axvup182ef80cmxs55ml4bvg3tsd","criterio_escolha","Propósito do trabalho/empresa","2023"
"xs55axvup182ef80cmxs55ml4bvg3tsd","criterio_escolha","Plano de carreira","2023"
"ymos9rk240bhexnn2aoymos94811f8uk","criterio_escolha","Benefícios","2023"
"ymos9rk240bhexnn2aoymos94811f8uk","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ymos9rk240bhexnn2aoymos94811f8uk","criterio_escolha","Maturidade em tecnologia/dados","2023"
"5bvd8eujncjcuuzqki9b5bvd8ab39681","criterio_escolha","Remuneração/Salário","2023"
"5bvd8eujncjcuuzqki9b5bvd8ab39681","criterio_escolha","Benefícios","2023"
"5bvd8eujncjcuuzqki9b5bvd8ab39681","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"8a0utbvniw0vr3jy8a0u99y4b403nfs8","criterio_escolha","Plano de carreira","2023"
"zuj8faf8zjiajxgsdnzuj8r07t1sj9bf","criterio_escolha","Remuneração/Salário","2023"
"a7s8rre8w6jh79xa7znwu9bg4et19fzn","criterio_escolha","Remuneração/Salário","2023"
"a7s8rre8w6jh79xa7znwu9bg4et19fzn","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"a7s8rre8w6jh79xa7znwu9bg4et19fzn","criterio_escolha","Plano de carreira","2023"
"s9h58zyrehjsng3s9h5m14jrxpeu551l","criterio_escolha","Remuneração/Salário","2023"
"s9h58zyrehjsng3s9h5m14jrxpeu551l","criterio_escolha","Benefícios","2023"
"s9h58zyrehjsng3s9h5m14jrxpeu551l","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"dly1vijsz508cj20wtk16dly1vipfqxo","criterio_escolha","Remuneração/Salário","2023"
"dly1vijsz508cj20wtk16dly1vipfqxo","criterio_escolha","Propósito do trabalho/empresa","2023"
"dly1vijsz508cj20wtk16dly1vipfqxo","criterio_escolha","Reputação no mercado","2023"
"rnote77sb7cqiqj4iwrnoteyzi091fn2","criterio_escolha","Remuneração/Salário","2023"
"rnote77sb7cqiqj4iwrnoteyzi091fn2","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"rnote77sb7cqiqj4iwrnoteyzi091fn2","criterio_escolha","Ambiente e clima de trabalho","2023"
"v0svanmx11mrngzpjsv0svagkd1c2ayn","criterio_escolha","Remuneração/Salário","2023"
"v0svanmx11mrngzpjsv0svagkd1c2ayn","criterio_escolha","Benefícios","2023"
"v0svanmx11mrngzpjsv0svagkd1c2ayn","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"rk52auxzblqw4sjj1hrk52jv7cbknz72","criterio_escolha","Remuneração/Salário","2023"
"rk52auxzblqw4sjj1hrk52jv7cbknz72","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"rk52auxzblqw4sjj1hrk52jv7cbknz72","criterio_escolha","Plano de carreira","2023"
"2ikksz591zb5n9gfkkp2ikkszs9x2wbf","criterio_escolha","Remuneração/Salário","2023"
"2ikksz591zb5n9gfkkp2ikkszs9x2wbf","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"2ikksz591zb5n9gfkkp2ikkszs9x2wbf","criterio_escolha","Qualidade dos gestores/líderes","2023"
"zo2ap5yyixjszcadzntkz6czo2ap5yyi","criterio_escolha","Remuneração/Salário","2023"
"zo2ap5yyixjszcadzntkz6czo2ap5yyi","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"zo2ap5yyixjszcadzntkz6czo2ap5yyi","criterio_escolha","Maturidade em tecnologia/dados","2023"
"rwegxwxuuexqzpljfrwegxvnmy0bw7wz","criterio_escolha","Remuneração/Salário","2023"
"rwegxwxuuexqzpljfrwegxvnmy0bw7wz","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"rwegxwxuuexqzpljfrwegxvnmy0bw7wz","criterio_escolha","Plano de carreira","2023"
"gmeek87dkv844l2t8s0cgmeeanwy0ifn","criterio_escolha","Remuneração/Salário","2023"
"gmeek87dkv844l2t8s0cgmeeanwy0ifn","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"gmeek87dkv844l2t8s0cgmeeanwy0ifn","criterio_escolha","Maturidade em tecnologia/dados","2023"
"uyyczxou831hvbdszauyycz609nndb3e","criterio_escolha","Remuneração/Salário","2023"
"uyyczxou831hvbdszauyycz609nndb3e","criterio_escolha","Propósito do trabalho/empresa","2023"
"uyyczxou831hvbdszauyycz609nndb3e","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"iyf2fvr74z7wycio4vh9btiyf2fvrd7u","criterio_escolha","Remuneração/Salário","2023"
"iyf2fvr74z7wycio4vh9btiyf2fvrd7u","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"iyf2fvr74z7wycio4vh9btiyf2fvrd7u","criterio_escolha","Ambiente e clima de trabalho","2023"
"g4d0q6qxcwdnh21sg4d0pzo74x1k7207","criterio_escolha","Propósito do trabalho/empresa","2023"
"g4d0q6qxcwdnh21sg4d0pzo74x1k7207","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"g4d0q6qxcwdnh21sg4d0pzo74x1k7207","criterio_escolha","Maturidade em tecnologia/dados","2023"
"2rb9rcsdaxlr797kgw8x2rb9rcp3t66s","criterio_escolha","Remuneração/Salário","2023"
"2rb9rcsdaxlr797kgw8x2rb9rcp3t66s","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"2rb9rcsdaxlr797kgw8x2rb9rcp3t66s","criterio_escolha","Aprendizado/referências na área","2023"
"78dgdtvgt5piweh3o8c978dgdtmpjplp","criterio_escolha","Remuneração/Salário","2023"
"78dgdtvgt5piweh3o8c978dgdtmpjplp","criterio_escolha","Benefícios","2023"
"l8s9aj3che4mwi7txq6el8s9antog4fc","criterio_escolha","Aprendizado/referências na área","2023"
"efbh4iqd9jg0x96oq73uefbh4iupup1i","criterio_escolha","Remuneração/Salário","2023"
"efbh4iqd9jg0x96oq73uefbh4iupup1i","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"efbh4iqd9jg0x96oq73uefbh4iupup1i","criterio_escolha","Plano de carreira","2023"
"2rt4heuusczzay3ol12rt4heup05ittt","criterio_escolha","Remuneração/Salário","2023"
"2rt4heuusczzay3ol12rt4heup05ittt","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"2rt4heuusczzay3ol12rt4heup05ittt","criterio_escolha","Aprendizado/referências na área","2023"
"h70vexzvnx223ghp9590zh70veqgyuq5","criterio_escolha","Remuneração/Salário","2023"
"h70vexzvnx223ghp9590zh70veqgyuq5","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"h70vexzvnx223ghp9590zh70veqgyuq5","criterio_escolha","Plano de carreira","2023"
"jdd8ybvf5fag4navml4jdd8ybvspkhdj","criterio_escolha","Benefícios","2023"
"8vkaaxxnz4nuoaqb10h8vkaaxx83yddp","criterio_escolha","Remuneração/Salário","2023"
"8vkaaxxnz4nuoaqb10h8vkaaxx83yddp","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"8vkaaxxnz4nuoaqb10h8vkaaxx83yddp","criterio_escolha","Aprendizado/referências na área","2023"
"bh4bmy1quaydsnw1gbh4bmqv9atzpxd7","criterio_escolha","Remuneração/Salário","2023"
"bh4bmy1quaydsnw1gbh4bmqv9atzpxd7","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"bh4bmy1quaydsnw1gbh4bmqv9atzpxd7","criterio_escolha","Maturidade em tecnologia/dados","2023"
"jihk28abcy9vchg9jihk289wjga15drf","criterio_escolha","Remuneração/Salário","2023"
"jihk28abcy9vchg9jihk289wjga15drf","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"jihk28abcy9vchg9jihk289wjga15drf","criterio_escolha","Plano de carreira","2023"
"u5elxu15pt6c3xgfru5elxu19njx2cya","criterio_escolha","Remuneração/Salário","2023"
"u5elxu15pt6c3xgfru5elxu19njx2cya","criterio_escolha","Propósito do trabalho/empresa","2023"
"u5elxu15pt6c3xgfru5elxu19njx2cya","criterio_escolha","Aprendizado/referências na área","2023"
"qia6o4c73ucfp4bc6vqia6ou2mwnt8i0","criterio_escolha","Remuneração/Salário","2023"
"qia6o4c73ucfp4bc6vqia6ou2mwnt8i0","criterio_escolha","Benefícios","2023"
"qia6o4c73ucfp4bc6vqia6ou2mwnt8i0","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ha4k03tr2y7xm1ha4k03vmc5foe155le","criterio_escolha","Remuneração/Salário","2023"
"ha4k03tr2y7xm1ha4k03vmc5foe155le","criterio_escolha","Aprendizado/referências na área","2023"
"ha4k03tr2y7xm1ha4k03vmc5foe155le","criterio_escolha","Plano de carreira","2023"
"cxcv83u816xir1b2cxcv83nq9arbrv9g","criterio_escolha","Remuneração/Salário","2023"
"cxcv83u816xir1b2cxcv83nq9arbrv9g","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"cxcv83u816xir1b2cxcv83nq9arbrv9g","criterio_escolha","Aprendizado/referências na área","2023"
"eenydz0acyt2p8oeenyd3nuynucytajl","criterio_escolha","Remuneração/Salário","2023"
"eenydz0acyt2p8oeenyd3nuynucytajl","criterio_escolha","Aprendizado/referências na área","2023"
"eenydz0acyt2p8oeenyd3nuynucytajl","criterio_escolha","Maturidade em tecnologia/dados","2023"
"yadakq88sfwww26yadjmy508ks4nz4ru","criterio_escolha","Remuneração/Salário","2023"
"yadakq88sfwww26yadjmy508ks4nz4ru","criterio_escolha","Ambiente e clima de trabalho","2023"
"yadakq88sfwww26yadjmy508ks4nz4ru","criterio_escolha","Plano de carreira","2023"
"ujaf42szyzy37flmyjlujaf42s8h2v6h","criterio_escolha","Remuneração/Salário","2023"
"ujaf42szyzy37flmyjlujaf42s8h2v6h","criterio_escolha","Benefícios","2023"
"ujaf42szyzy37flmyjlujaf42s8h2v6h","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"nm05kgfc1xqfjlwmpnm053f2oyfnvd5o","criterio_escolha","Remuneração/Salário","2023"
"nm05kgfc1xqfjlwmpnm053f2oyfnvd5o","criterio_escolha","Benefícios","2023"
"nm05kgfc1xqfjlwmpnm053f2oyfnvd5o","criterio_escolha","Plano de carreira","2023"
"i2fs0ar5li486hnhjudi2fs0qrnnhq1p","criterio_escolha","Remuneração/Salário","2023"
"i2fs0ar5li486hnhjudi2fs0qrnnhq1p","criterio_escolha","Ambiente e clima de trabalho","2023"
"i2fs0ar5li486hnhjudi2fs0qrnnhq1p","criterio_escolha","Plano de carreira","2023"
"nvxum1rycuyvzsdnkbo3qqptnvxum1r2","criterio_escolha","Remuneração/Salário","2023"
"nvxum1rycuyvzsdnkbo3qqptnvxum1r2","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"nvxum1rycuyvzsdnkbo3qqptnvxum1r2","criterio_escolha","Aprendizado/referências na área","2023"
"27utq0oy9aub82f8s27utqjg67jb25x8","criterio_escolha","Remuneração/Salário","2023"
"27utq0oy9aub82f8s27utqjg67jb25x8","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"27utq0oy9aub82f8s27utqjg67jb25x8","criterio_escolha","Reputação no mercado","2023"
"wjkg7eakpxs7l5laxg1wjkg7eubefh5m","criterio_escolha","Remuneração/Salário","2023"
"wjkg7eakpxs7l5laxg1wjkg7eubefh5m","criterio_escolha","Benefícios","2023"
"wjkg7eakpxs7l5laxg1wjkg7eubefh5m","criterio_escolha","Ambiente e clima de trabalho","2023"
"dftyaq3bjc2ke6ed8twqywk3dftyaq3b","criterio_escolha","Remuneração/Salário","2023"
"dftyaq3bjc2ke6ed8twqywk3dftyaq3b","criterio_escolha","Benefícios","2023"
"dftyaq3bjc2ke6ed8twqywk3dftyaq3b","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"btkyj454enlgxdjn681qsbtkyj45bgx5","criterio_escolha","Remuneração/Salário","2023"
"btkyj454enlgxdjn681qsbtkyj45bgx5","criterio_escolha","Aprendizado/referências na área","2023"
"btkyj454enlgxdjn681qsbtkyj45bgx5","criterio_escolha","Maturidade em tecnologia/dados","2023"
"fna51yc83cy0kwnvpuliffna51yc8195","criterio_escolha","Remuneração/Salário","2023"
"fna51yc83cy0kwnvpuliffna51yc8195","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"fna51yc83cy0kwnvpuliffna51yc8195","criterio_escolha","Qualidade dos gestores/líderes","2023"
"8z9iixr7wt1yag62xnfe8z9hhj9okrke","criterio_escolha","Remuneração/Salário","2023"
"8z9iixr7wt1yag62xnfe8z9hhj9okrke","criterio_escolha","Benefícios","2023"
"8z9iixr7wt1yag62xnfe8z9hhj9okrke","criterio_escolha","Aprendizado/referências na área","2023"
"ohxcogylrnetmym0xohxq7p2ioanctau","criterio_escolha","Remuneração/Salário","2023"
"ohxcogylrnetmym0xohxq7p2ioanctau","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ohxcogylrnetmym0xohxq7p2ioanctau","criterio_escolha","Maturidade em tecnologia/dados","2023"
"mtch28nnzxx5obfbulmtch2o4rd9xbe1","criterio_escolha","Remuneração/Salário","2023"
"mtch28nnzxx5obfbulmtch2o4rd9xbe1","criterio_escolha","Propósito do trabalho/empresa","2023"
"mtch28nnzxx5obfbulmtch2o4rd9xbe1","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"s7pchvtchcim2n6nas7pchv03tym6ym0","criterio_escolha","Remuneração/Salário","2023"
"s7pchvtchcim2n6nas7pchv03tym6ym0","criterio_escolha","Benefícios","2023"
"s7pchvtchcim2n6nas7pchv03tym6ym0","criterio_escolha","Plano de carreira","2023"
"6pvrl57dux4ffehfq0l236pvrl52matx","criterio_escolha","Remuneração/Salário","2023"
"6pvrl57dux4ffehfq0l236pvrl52matx","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"6pvrl57dux4ffehfq0l236pvrl52matx","criterio_escolha","Ambiente e clima de trabalho","2023"
"yjzo6u1nc51b5wg4setskyjzo6u348b9","criterio_escolha","Remuneração/Salário","2023"
"yjzo6u1nc51b5wg4setskyjzo6u348b9","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"yjzo6u1nc51b5wg4setskyjzo6u348b9","criterio_escolha","Ambiente e clima de trabalho","2023"
"mafxr0bumfh5mly7mafxr0rf6k1v39nn","criterio_escolha","Remuneração/Salário","2023"
"mafxr0bumfh5mly7mafxr0rf6k1v39nn","criterio_escolha","Ambiente e clima de trabalho","2023"
"mafxr0bumfh5mly7mafxr0rf6k1v39nn","criterio_escolha","Aprendizado/referências na área","2023"
"0rcm0gxoact3bzh06knd13ubjeo64v14","criterio_escolha","Remuneração/Salário","2023"
"0rcm0gxoact3bzh06knd13ubjeo64v14","criterio_escolha","Benefícios","2023"
"0rcm0gxoact3bzh06knd13ubjeo64v14","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"wg43olci36zkst87x7wg43olcv12u3wn","criterio_escolha","Remuneração/Salário","2023"
"wg43olci36zkst87x7wg43olcv12u3wn","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"wg43olci36zkst87x7wg43olcv12u3wn","criterio_escolha","Plano de carreira","2023"
"ygh5lae5hq33b3xnt1ygh5lmghbcmhz8","criterio_escolha","Remuneração/Salário","2023"
"ygh5lae5hq33b3xnt1ygh5lmghbcmhz8","criterio_escolha","Flexibilidade de trabalho remoto","2023"
"ygh5lae5hq33b3xnt1ygh5lmghbcmhz8","criterio_escolha","Ambiente e clima de trabalho","2023"
"v4e7pmjbbemba63yky4kv4e7592vcq3y","criterio_escolha","Remuneração/Salário","2023"
"v4e7pmjbbemba63yky4kv4e7592vcq3y","criterio_escolha","Ambiente e clima de trabalho","2023"
"v4e7pmjbbemba63yky4kv4e7592vcq3y","criterio_escolha","Plano de carreira","2023"
